slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,30,SMA,True,False,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,42,-12.03,-2.85,879.71,66.94,-0.043,False,16.67,1.341,1.86,0.071,43.92,-6.55,131.1,-9.0,20,47.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,42,-12.03,-2.85,879.71,66.94,-0.043,False,16.67,1.341,1.86,0.071,43.92,-6.55,131.1,-9.0,20,47.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,42,-12.54,-2.98,874.56,52.35,-0.057,False,16.67,1.199,0.81,0.045,29.28,-4.89,87.4,-9.0,10,23.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,42,-12.54,-2.98,874.56,52.35,-0.057,False,16.67,1.199,0.81,0.045,29.28,-4.89,87.4,-9.0,10,23.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,42,-12.54,-2.98,874.56,52.35,-0.057,False,16.67,1.199,0.81,0.045,29.28,-4.89,87.4,-9.0,10,23.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,42,-11.36,-2.69,886.45,46.2,-0.058,False,11.9,1.171,0.53,0.034,30.34,-3.5,87.4,-4.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,42,-11.36,-2.69,886.45,46.2,-0.058,False,11.9,1.171,0.53,0.034,30.34,-3.5,87.4,-4.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,42,-11.36,-2.69,886.45,46.2,-0.058,False,11.9,1.171,0.53,0.034,30.34,-3.5,87.4,-4.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,42,-19.43,-4.61,805.66,62.39,-0.074,False,16.67,1.307,1.72,0.065,43.92,-6.72,131.1,-18.27,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,42,-19.43,-4.61,805.66,62.39,-0.074,False,16.67,1.307,1.72,0.065,43.92,-6.72,131.1,-18.27,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,42,-19.43,-4.61,805.66,62.39,-0.074,False,16.67,1.307,1.72,0.065,43.92,-6.72,131.1,-18.27,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,42,-17.95,-4.26,820.46,52.42,-0.081,False,16.67,1.162,0.68,0.038,29.28,-5.04,87.4,-12.0,5,11.9,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,42,-17.95,-4.26,820.46,52.42,-0.081,False,16.67,1.162,0.68,0.038,29.28,-5.04,87.4,-12.0,5,11.9,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,42,-17.95,-4.26,820.46,52.42,-0.081,False,16.67,1.162,0.68,0.038,29.28,-5.04,87.4,-12.0,5,11.9,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,42,-34.67,-8.22,653.27,77.78,-0.106,False,16.67,1.341,2.48,0.071,58.56,-8.73,174.8,-12.0,20,47.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,42,-34.67,-8.22,653.27,77.78,-0.106,False,16.67,1.341,2.48,0.071,58.56,-8.73,174.8,-12.0,20,47.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,42,-34.67,-8.22,653.27,77.78,-0.106,False,16.67,1.341,2.48,0.071,58.56,-8.73,174.8,-12.0,20,47.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,42,-31.45,-7.46,685.47,67.25,-0.111,False,16.67,1.227,1.35,0.051,43.92,-7.16,131.1,-12.0,14,33.3,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,42,-31.45,-7.46,685.47,67.25,-0.111,False,16.67,1.227,1.35,0.051,43.92,-7.16,131.1,-12.0,14,33.3,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,42,-31.45,-7.46,685.47,67.25,-0.111,False,16.67,1.227,1.35,0.051,43.92,-7.16,131.1,-12.0,14,33.3,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,42,-29.32,-6.95,706.79,61.04,-0.114,False,11.9,1.171,0.79,0.034,45.51,-5.25,131.1,-6.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,42,-29.32,-6.95,706.79,61.04,-0.114,False,11.9,1.171,0.79,0.034,45.51,-5.25,131.1,-6.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,42,-29.32,-6.95,706.79,61.04,-0.114,False,11.9,1.171,0.79,0.034,45.51,-5.25,131.1,-6.0,30,71.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,42,-42.81,-10.15,571.91,73.66,-0.138,False,16.67,1.307,2.29,0.065,58.56,-8.96,174.8,-24.35,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,42,-42.81,-10.15,571.91,73.66,-0.138,False,16.67,1.307,2.29,0.065,58.56,-8.96,174.8,-24.35,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,False,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,42,-42.81,-10.15,571.91,73.66,-0.138,False,16.67,1.307,2.29,0.065,58.56,-8.96,174.8,-24.35,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,93,1401.4,283.74,15014.03,80.34,3.532,True,22.58,2.273,8.17,0.186,64.61,-8.29,208.81,-12.0,32,34.4,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,92,926.45,189.89,10264.51,80.02,2.373,True,18.48,2.592,5.97,0.161,52.58,-4.6,223.85,-6.0,45,48.9,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,93,641.75,129.93,7417.54,80.63,1.612,True,23.66,2.203,7.19,0.167,55.69,-7.83,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,93,621.14,125.76,7211.41,82.08,1.532,True,23.66,2.149,7.28,0.168,57.54,-8.3,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,92,576.49,118.16,6764.87,82.53,1.432,True,16.3,2.364,5.68,0.15,60.41,-4.98,223.85,-6.0,56,60.9,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,135,513.78,104.02,6137.76,81.55,1.275,True,19.26,1.956,5.1,0.134,54.19,-6.61,224.49,-9.0,64,47.4,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,134,492.16,99.65,5921.62,82.35,1.21,True,22.39,1.911,5.25,0.136,49.22,-7.43,224.49,-12.0,42,31.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,93,494.14,100.05,5941.36,85.94,1.164,True,23.66,2.017,7.53,0.168,63.09,-9.69,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,79,404.19,82.84,5041.87,81.7,1.014,True,16.46,2.21,5.21,0.151,57.86,-5.16,192.52,-6.0,47,59.5,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,79,348.23,71.37,4482.28,81.96,0.871,True,20.25,1.973,6.73,0.159,67.34,-8.67,201.61,-12.0,29,36.7,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,79,326.41,66.9,4264.13,81.29,0.823,True,22.78,2.012,6.86,0.161,59.86,-8.78,201.61,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,119,336.27,68.92,4362.67,87.57,0.787,True,18.49,2.01,3.56,0.121,38.34,-4.33,190.47,-6.0,54,45.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,119,261.81,53.66,3618.15,89.04,0.603,True,16.81,1.906,3.46,0.116,43.25,-4.58,190.47,-6.0,62,52.1,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,119,266.26,54.58,3662.64,90.64,0.602,True,15.97,1.872,3.59,0.118,48.29,-4.9,190.47,-6.0,72,60.5,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,79,230.83,47.31,3308.32,84.15,0.562,True,13.92,2.004,4.72,0.136,67.62,-5.46,192.52,-6.0,57,72.2,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,79,214.34,43.93,3143.41,80.16,0.548,True,22.78,1.759,5.13,0.15,52.14,-8.75,151.21,-26.05,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,119,225.41,46.2,3254.1,84.24,0.548,True,21.01,1.802,4.69,0.126,50.2,-7.41,217.1,-12.0,37,31.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,79,202.93,41.59,3029.3,86.93,0.478,True,22.78,1.86,6.85,0.156,64.97,-10.31,201.61,-34.73,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,134,132.21,26.77,2322.06,80.98,0.331,True,23.13,1.631,3.61,0.117,40.3,-7.44,168.37,-39.97,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,119,111.36,22.83,2113.63,81.23,0.281,True,21.01,1.6,3.19,0.11,40.44,-6.72,162.82,-12.0,31,26.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,79,109.28,22.4,2092.81,80.14,0.279,True,20.25,1.645,4.22,0.129,53.1,-8.2,151.21,-12.0,27,34.2,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,119,104.14,21.35,2041.45,82.41,0.259,True,15.13,1.6,1.68,0.091,29.66,-3.3,131.1,-4.0,75,63.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,119,71.34,14.62,1713.41,81.63,0.179,True,15.13,1.546,1.49,0.082,27.87,-3.21,131.1,-4.0,72,60.5,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,134,59.33,12.01,1593.31,81.52,0.147,True,23.13,1.774,4.46,0.115,44.22,-7.5,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,119,55.53,11.38,1555.33,80.18,0.142,True,22.69,1.722,3.98,0.108,41.81,-7.12,217.1,-34.73,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,134,55.24,11.18,1552.39,83.0,0.135,True,23.13,1.747,4.51,0.116,45.65,-7.87,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,119,47.31,9.7,1473.14,83.1,0.117,True,22.69,1.534,2.99,0.102,37.82,-7.23,162.82,-26.05,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,119,43.55,8.93,1435.53,82.87,0.108,True,22.69,1.686,3.98,0.108,43.1,-7.5,217.1,-34.73,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,134,28.71,5.81,1287.1,86.89,0.067,True,23.13,1.679,4.67,0.117,49.93,-8.95,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,119,21.58,4.42,1215.85,84.44,0.052,True,12.61,1.411,1.28,0.068,34.94,-3.57,131.1,-4.0,87,73.1,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,4.0,D,2021-04-14,2026-04-03,120,11.85,2.43,1118.47,82.72,0.029,True,14.17,1.391,1.14,0.06,28.62,-3.4,174.8,-4.0,81,67.5,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,119,2.65,0.54,1026.54,89.08,0.006,True,22.69,1.596,3.98,0.105,46.98,-8.64,217.1,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-03,120,-6.13,-1.26,938.74,81.96,-0.015,True,14.17,1.334,0.95,0.05,26.72,-3.31,174.8,-4.0,78,65.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,4.0,D,2021-04-14,2026-04-03,120,-33.39,-6.84,666.14,84.71,-0.081,True,11.67,1.23,0.74,0.038,34.05,-3.65,174.8,-4.0,93,77.5,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,45,-44.43,-9.97,555.7,81.43,-0.122,True,17.78,1.565,4.88,0.101,76.12,-10.52,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,45,-44.43,-9.97,555.7,81.43,-0.122,True,17.78,1.565,4.88,0.101,76.12,-10.52,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,45,-44.43,-9.97,555.7,81.43,-0.122,True,17.78,1.565,4.88,0.101,76.12,-10.52,224.49,-53.29,0,0.0,BTC-USD,2021_default,quick
